1750,Simple Socket Library's PortMaster
1751,SwiftNet
1752,Leap of Faith Research License Manager
1753,Translogic License Manager
1754,oracle-em2
1755,Microsoft Streaming Server
1756,capfast-lmd
1757,cnhrp
1758,tftp-mcast
1759,SPSS License Manager
1760,www-ldap-gw
1761,cft-0
1762,cft-1
1763,cft-2
1764,cft-3
1765,cft-4
1766,cft-5
1767,cft-6
1768,cft-7
1769,bmc-net-adm
1770,bmc-net-svc
1771,vaultbase
1772,EssWeb Gateway
1773,KMSControl
1774,global-dtserv
1776,Federal Emergency Management Information System
1777,powerguardian
1778,prodigy-internet
1779,pharmasoft
1780,dpkeyserv
1781,answersoft-lm
1782,HP JetSend
1783,Port 04/14/00 fujitsu.co.jp
1784,Finle License Manager
1785,Wind River Systems License Manager
1786,funk-logger
1787,funk-license
1788,psmond
1789,hello
1790,Narrative Media Streaming Protocol
1791,EA1
1792,ibm-dt-2
1793,rsc-robot
1794,cera-bcm
1795,dpi-proxy
1796,Vocaltec Server Administration
1797,UMA
1798,Event Transfer Protocol
1799,NETRISK
1800,ANSYS-License manager
1801,Microsoft Message Queuing
1802,ConComp1
1803,HP-HCIP-GWY
1804,ENL
1805,ENL-Name
1806,Musiconline
1807,Fujitsu Hot Standby Protocol
1808,Oracle-VP2
1809,Oracle-VP1
1810,Jerand License Manager
1811,Scientia-SDB
1812,RADIUS
1813,RADIUS Accounting / HackTool.SkSocket
1814,TDP Suite
1815,MMPFT
1816,HARP
1817,RKB-OSCS
1818,Enhanced Trivial File Transfer Protocol
1819,Plato License Manager
1820,mcagent
1821,donnyworld
1822,es-elmd
1823,Unisys Natural Language License Manager
1824,metrics-pas
1825,DirecPC Video
1826,ARDT
1827,ASI
1828,itm-mcell-u
1829,Optika eMedia
1830,Oracle Net8 CMan Admin
1831,Myrtle
1832,ThoughtTreasure
1833,udpradio
1834,ARDUS Unicast
1835,ARDUS Multicast
1836,ste-smsc
1837,csoft1
1838,TALNET
1839,netopia-vo1
1840,netopia-vo2
1841,netopia-vo3
1842,netopia-vo4
1843,netopia-vo5
1844,DirecPC-DLL
1850,GSI
1851,ctcd
1860,SunSCALAR Services
1861,LeCroy VICP
1862,techra-server
1863,MSN Messenger
1864,Paradym 31 Port
1865,ENTP
1870,SunSCALAR DNS Service
1871,Cano Central 0
1872,Cano Central 1
1873,Fjmpjps
1874,Fjswapsnp
1881,IBM MQSeries
1895,Vista 4GL
1899,MC2Studios
1900,SSDP
1901,Fujitsu ICL Terminal Emulator Program A
1902,Fujitsu ICL Terminal Emulator Program B
1903,Local Link Name Resolution
1904,Fujitsu ICL Terminal Emulator Program C
1905,Secure UP.Link Gateway Protocol
1906,TPortMapperReq
1907,IntraSTAR
1908,Dawn
1909,Global World Link
1910,ultrabac
1911,Starlight Networks Multimedia Transport Protocol
1912,rhp-iibp
1913,armadp
1914,Elm-Momentum
1915,FACELINK
1916,Persoft Persona
1917,nOAgent
1918,Candle Directory Service - NDS
1919,Candle Directory Service - DCH
1920,Candle Directory Service - FERRET
1921,NoAdmin
1922,Tapestry
1923,SPICE
1924,XIIP
1930,Drive AppServer
1931,AMD SCHED
1944,close-combat
1945,dialogic-elmd
1946,tekpls
1947,hlserver
1948,eye2eye
1949,ISMA Easdaq Live
1950,ISMA Easdaq Test
1951,bcs-lmserver
1952,mpnjsc
1953,Rapid Base
1961,BTS APPSERVER
1962,BIAP-MP
1963,WebMachine
1964,SOLID E ENGINE
1965,Tivoli NPM
1966,Slush
1967,SNS Quote
1972,Cache
1973,Data Link Switching Remote Access Protocol
1974,DRP
1975,TCO Flash Agent
1976,TCO Reg Agent
1977,TCO Address Book
1978,UniSQL
1979,UniSQL Java
1984,BB
1985,Hot Standby Router Protocol
1986,cisco license management
1987,cisco RSRB Priority 1 port
1988,cisco RSRB Priority 2 port
1989,MHSnet system
1990,cisco STUN Priority 1 port
1991,cisco STUN Priority 2 port
1992,IPsendmsg
1993,cisco SNMP TCP port
1994,cisco serial tunnel port
1995,cisco perf port
1996,cisco Remote SRB port
1997,cisco Gateway Discovery Protocol
1998,cisco X.25 service (XOT)
1999,cisco identification port / SubSeven (Windows Trojan) / Backdoor (Windows Trojan)
2000,Remotely Anywhere / VIA NET.WORKS PostOffice Plus
2001,Cisco mgmt / Remotely Anywhere
2002,globe
2003,GNU finger
2004,mailbox
2005,encrypted symmetric telnet/login
2006,invokator
2007,dectalk
2008,conf
2009,news
2010,search
2011,raid
2012,ttyinfo
2013,raid-am
2014,troff
2015,cypress
2016,bootserver
2017,cypress-stat
2018,terminaldb
2019,whosockami
2020,xinupageserver
2021,servexec
2022,down
2023,xinuexpansion3
2024,xinuexpansion4
2025,ellpack
2026,scrabble
2027,shadowserver
2028,submitserver
2030,device2
2032,blackboard
2033,glogger
2034,scoremgr
2035,imsldoc
2038,objectmanager
2040,lam
2041,W32.Korgo Worm / interbase
2042,isis
2043,isis-bcast
2044,rimsl
2045,cdfunc
2046,sdfunc
2047,dls
2048,dls-monitor
2049,Network File System - Sun Microsystems
2053,Kerberos de-multiplexer
2054,distrib-net
2065,Data Link Switch Read Port Number
2067,Data Link Switch Write Port Number
2080,Wingate
2090,Load Report Protocol
2091,PRP
2092,Descent 3
2093,NBX CC
2094,NBX AU
2095,NBX SER
2096,NBX DIR
2097,Jet Form Preview
2098,Dialog Port
2099,H.225.0 Annex G
2100,amiganetfs
2101,Microsoft Message Queuing / rtcm-sc104
2102,Zephyr server
2103,Microsoft Message Queuing RPC / Zephyr serv-hm connection
2104,Zephyr hostmanager
2105,Microsoft Message Queuing RPC / MiniPay
2106,MZAP
2107,Microsoft Message Queuing Management / BinTec Admin
2108,Comcam
2109,Ergolight
2110,UMSP
2111,DSATP
2112,Idonix MetaNet
2113,HSL StoRM
2114,NEWHEIGHTS
2115,KDM / Bugs (Windows Trojan)
2116,CCOWCMR
2117,MENTACLIENT
2118,MENTASERVER
2119,GSIGATEKEEPER
2120,Quick Eagle Networks CP
2121,CCProxy FTP / SCIENTIA-SSDB
2122,CauPC Remote Control
2123,GTP-Control Plane (3GPP)
2124,ELATELINK
2125,LOCKSTEP
2126,PktCable-COPS
2127,INDEX-PC-WB
2128,Net Steward Control
2129,cs-live.com
2130,SWC-XDS
2131,Avantageb2b
2132,AVAIL-EPMAP
2133,ZYMED-ZPP
2134,AVENUE
2135,Grid Resource Information Server
2136,APPWORXSRV
2137,CONNECT
2138,UNBIND-CLUSTER
2139,IAS-AUTH
2140,IAS-REG
2141,IAS-ADMIND
2142,TDM-OVER-IP
2143,Live Vault Job Control
2144,Live Vault Fast Object Transfer
2145,Live Vault Remote Diagnostic Console Support
2146,Live Vault Admin Event Notification
2147,Live Vault Authentication
2148,VERITAS UNIVERSAL COMMUNICATION LAYER
2149,ACPTSYS
2150,DYNAMIC3D
2151,DOCENT
2152,GTP-User Plane (3GPP)
2165,X-Bone API
2166,IWSERVER
2180,Millicent Vendor Gateway Server
2181,eforward
2190,TiVoConnect Beacon
2191,TvBus Messaging
2200,ICI
2201,Advanced Training System Program
2202,Int. Multimedia Teleconferencing Cosortium
2213,Kali
2220,Ganymede
2221,Rockwell CSP1
2222,Rockwell CSP2
2223,Rockwell CSP3
2232,IVS Video default
2233,INFOCRYPT
2234,DirectPlay
2235,Sercomm-WLink
2236,Nani
2237,Optech Port1 License Manager
2238,AVIVA SNA SERVER
2239,Image Query
2240,RECIPe
2241,IVS Daemon
2242,Folio Remote Server
2243,Magicom Protocol
2244,NMS Server
2245,HaO
2279,xmquery
2280,LNVPOLLER
2281,LNVCONSOLE
2282,LNVALARM
2283,Dumaru.Y (Windows trojan) / LNVSTATUS
2284,LNVMAPS
2285,LNVMAILMON
2286,NAS-Metering
2287,DNA
2288,NETML
2294,Konshus License Manager (FLEX)
2295,Advant License Manager
2296,Theta License Manager (Rainbow)
2297,D2K DataMover 1
2298,D2K DataMover 2
2299,PC Telecommute
2300,CVMMON
2301,Compaq HTTP
2302,Bindery Support
2303,Proxy Gateway
2304,Attachmate UTS
2305,MT ScaleServer
2306,TAPPI BoxNet
2307,pehelp
2308,sdhelp
2309,SD Server
2310,SD Client
2311,Message Service
2313,IAPP (Inter Access Point Protocol)
2314,CR WebSystems
2315,Precise Sft.
2316,SENT License Manager
2317,Attachmate G32
2318,Cadence Control
2319,InfoLibria
2320,Siebel NS
2321,RDLAP over UDP
2322,ofsd
2323,3d-nfsd
2324,Cosmocall
2325,Design Space License Management
2326,IDCP
2327,xingcsm
2328,Netrix SFTM
2329,NVD
2330,TSCCHAT
2331,AGENTVIEW
2332,RCC Host
2333,SNAPP
2334,ACE Client Auth
2335,ACE Proxy
2336,Apple UG Control
2337,ideesrv
2338,Norton Lambert
2339,3Com WebView
2340,WRS Registry
2341,XIO Status
2342,Seagate Manage Exec
2343,nati logos
2344,fcmsys
2345,dbm
2346,Game Connection Port
2347,Game Announcement and Location
2348,Information to query for game status
2349,Diagnostics Port
2350,psbserver
2351,psrserver
2352,pslserver
2353,pspserver
2354,psprserver
2355,psdbserver
2356,GXT License Managemant
2357,UniHub Server
2358,Futrix
2359,FlukeServer
2360,NexstorIndLtd
2361,TL1
2362,digiman
2363,Media Central NFSD
2364,OI-2000
2365,dbref
2366,qip-login
2367,Service Control
2368,OpenTable
2369,ACS2000 DSP
2370,L3-HBMon
2381,Compaq HTTPS
2382,Microsoft OLAP
2383,Microsoft OLAP
2384,SD-REQUEST
2389,OpenView Session Mgr
2390,RSMTP
2391,3COM Net Management
2392,Tactical Auth
2393,MS OLAP 1
2394,MS OLAP 2
2395,LAN900 Remote
2396,Wusage
2397,NCL
2398,Orbiter
2399,FileMaker Inc. - Data Access Layer
2400,OpEquus Server
2401,cvspserver
2402,TaskMaster 2000 Server
2403,TaskMaster 2000 Web
2404,IEC870-5-104
2405,TRC Netpoll
2406,JediServer
2407,Orion
2408,OptimaNet
2409,SNS Protocol
2410,VRTS Registry
2411,Netwave AP Management
2412,CDN
2413,orion-rmi-reg
2414,Interlingua
2415,COMTEST
2416,RMT Server
2417,Composit Server
2418,cas
2419,Attachmate S2S
2420,DSL Remote Management
2421,G-Talk
2422,CRMSBITS
2423,RNRP
2424,KOFAX-SVR
2425,Fujitsu App Manager
2426,Appliant TCP
2427,Media Gateway Control Protocol Gateway
2428,One Way Trip Time
2429,FT-ROLE
2430,venus
2431,venus-se
2432,codasrv
2433,codasrv-se
2434,pxc-epmap
2435,OptiLogic
2436,TOP/X
2437,UniControl
2438,MSP
2439,SybaseDBSynch
2440,Spearway Lockers
2441,pvsw-inet
2442,Netangel
2443,PowerClient Central Storage Facility
2444,BT PP2 Sectrans
2445,DTN1
2446,bues_service
2447,OpenView NNM daemon
2448,hpppsvr
2449,RATL
2450,netadmin
2451,netchat
2452,SnifferClient
2453,madge-om
2454,IndX-DDS
2455,WAGO-IO-SYSTEM
2456,altav-remmgt
2457,Rapido_IP
2458,griffin
2459,Community
2460,ms-theater
2461,qadmifoper
2462,qadmifevent
2463,Symbios Raid
2464,DirecPC SI
2465,Load Balance Management
2466,Load Balance Forwarding
2467,High Criteria
2468,qip_msgd
2469,MTI-TCS-COMM
2470,taskman port
2471,SeaODBC
2472,C3
2473,Aker-cdp
2474,Vital Analysis
2475,ACE Server
2476,ACE Server Propagation
2477,SecurSight Certificate Valifation Service
2478,SecurSight Authentication Server (SLL)
2479,SecurSight Event Logging Server (SSL)
2480,Lingwood's Detail
2481,Oracle GIOP
2482,Oracle GIOP SSL
2483,Oracle TTC
2484,Oracle TTC SSL
2485,Net Objects1
2486,Net Objects2
2487,Policy Notice Service
2488,Moy Corporation
2489,TSILB
2490,qip_qdhcp
2491,Conclave CPP
2492,GROOVE
2493,Talarian MQS
2494,BMC AR
2495,Fast Remote Services
2496,DIRGIS
2497,Quad DB
2498,ODN-CasTraq
2499,UniControl
2500,Resource Tracking system server
2501,Resource Tracking system client
2502,Kentrox Protocol
2503,NMS-DPNSS
2504,WLBS
2505,torque-traffic
2506,jbroker
2507,spock
2508,JDataStore
2509,fjmpss
2510,fjappmgrbulk
2511,Metastorm
2512,Citrix IMA
2513,Citrix ADMIN
2514,Facsys NTP
2515,Facsys Router
2516,Main Control
2517,H.323 Annex E call signaling transport
2518,Willy
2519,globmsgsvc
2520,pvsw
2521,Adaptec Manager
2522,WinDb
2523,Qke LLC V.3
2524,Optiwave License Management
2525,MS V-Worlds
2526,EMA License Manager
2527,IQ Server
2528,NCR CCL
2529,UTS FTP
2530,VR Commerce
2531,ITO-E GUI
2532,OVTOPMD
2533,SnifferServer
2534,Combox Web Access
2535,W32.Beagle trojan / MADCAP
2536,btpp2audctr1
2537,Upgrade Protocol
2538,vnwk-prapi
2539,VSI Admin
2540,LonWorks
2541,LonWorks2
2542,daVinci
2543,REFTEK
2544,Novell ZEN
2545,sis-emt
2546,vytalvaultbrtp
2547,vytalvaultvsmp
2548,vytalvaultpipe
2549,IPASS
2550,ADS
2551,ISG UDA Server
2552,Call Logging
2553,efidiningport
2554,VCnet-Link v10
2555,Compaq WCP
2556,W32.Beagle.N trojan / MADCAP / nicetec-nmsvc
2557,nicetec-mgmt
2558,PCLE Multi Media
2559,LSTP
2560,labrat
2561,MosaixCC
2562,Delibo
2563,CTI Redwood
2564,HP 3000 NS/VT block mode telnet
2565,Coordinator Server
2566,pcs-pcw
2567,Cisco Line Protocol
2568,SPAM TRAP
2569,Sonus Call Signal
2570,HS Port
2571,CECSVC
2572,IBP
2573,Trust Establish
2574,Blockade BPSP
2575,HL7
2576,TCL Pro Debugger
2577,Scriptics Lsrvr
2578,RVS ISDN DCP
2579,mpfoncl
2580,Tributary
2581,ARGIS TE
2582,ARGIS DS
2583,MON / Wincrash2
2584,cyaserv
2585,NETX Server
2586,NETX Agent
2587,MASC
2588,Privilege
2589,quartus tcl
2590,idotdist
2591,Maytag Shuffle
2592,netrek
2593,MNS Mail Notice Service
2594,Data Base Server
2595,World Fusion 1
2596,World Fusion 2
2597,Homestead Glory
2598,Citrix MA Client
2599,Meridian Data
2600,HPSTGMGR
2601,discp client
2602,discp server
2603,Service Meter
2604,NSC CCS
2605,NSC POSA
2606,Dell Netmon
2607,Dell Connection
2608,Wag Service
2609,System Monitor
2610,VersaTek
2611,LIONHEAD
2612,Qpasa Agent
2613,SMNTUBootstrap
2614,Never Offline
2615,firepower
2616,appswitch-emp
2617,Clinical Context Managers
2618,Priority E-Com
2619,bruce
2620,LPSRecommender
2621,Miles Apart Jukebox Server
2622,MetricaDBC
2623,LMDP
2624,Aria
2625,Blwnkl Port
2626,gbjd816
2627,Moshe Beeri
2628,DICT
2629,Sitara Server
2630,Sitara Management
2631,Sitara Dir
2632,IRdg Post
2633,InterIntelli
2634,PK Electronics
2635,Back Burner
2636,Solve
2637,Import Document Service
2638,Sybase Anywhere
2639,AMInet
2640,Sabbagh Associates Licence Manager
2641,HDL Server
2642,Tragic
2643,GTE-SAMP
2644,Travsoft IPX Tunnel
2645,Novell IPX CMD
2646,AND Licence Manager
2647,SyncServer
2648,Upsnotifyprot
2649,VPSIPPORT
2650,eristwoguns
2651,EBInSite
2652,InterPathPanel
2653,Sonus
2654,Corel VNC Admin
2655,UNIX Nt Glue
2656,Kana
2657,SNS Dispatcher
2658,SNS Admin
2659,SNS Query
2660,GC Monitor
2661,OLHOST
2662,BinTec-CAPI
2663,BinTec-TAPI
2664,Command MQ GM
2665,Command MQ PM
2666,extensis
2667,Alarm Clock Server
2668,Alarm Clock Client
2669,TOAD
2670,TVE Announce
2671,newlixreg
2672,nhserver
2673,First Call 42
2674,ewnn
2675,TTC ETAP
2676,SIMSLink
2677,Gadget Gate 1 Way
2678,Gadget Gate 2 Way
2679,Sync Server SSL
2680,pxc-sapxom
2681,mpnjsomb
2682,SRSP
2683,NCDLoadBalance
2684,mpnjsosv
2685,mpnjsocl
2686,mpnjsomg
2687,pq-lic-mgmt
2688,md-cf-HTTP
2689,FastLynx
2690,HP NNM Embedded Database
2691,IT Internet
2692,Admins LMS
2693,belarc-HTTP
2694,pwrsevent
2695,VSPREAD
2696,Unify Admin
2697,Oce SNMP Trap Port
2698,MCK-IVPIP
2699,Csoft Plus Client
2700,tqdata
2701,SMS Remote Control (control)
2702,SMS Remote Control (data)
2703,SMS Remote Control (chat)
2704,SMS Remote File Transfer
2705,SDS Admin
2706,NCD Mirroring
2707,EMCSYMAPIPORT
2708,Banyan-Net
2709,Supermon
2710,SSO Service
2711,SSO Control
2712,Axapta Object Communication Protocol
2713,Raven1
2714,Raven2
2715,HPSTGMGR2
2716,Inova IP Disco
2717,PN REQUESTER
2718,PN REQUESTER 2
2719,Scan & Change
2720,wkars
2721,Smart Diagnose
2722,Proactive Server
2723,WatchDog NT
2724,qotps
2725,SQL Analysis Services / MSOLAP PTP2
2726,TAMS
2727,Media Gateway Control Protocol Call Agent
2728,SQDR
2729,TCIM Control
2730,NEC RaidPlus
2731,NetDragon Messanger
2732,G5M
2733,Signet CTF
2734,CCS Software
2735,Monitor Console
2736,RADWIZ NMS SRV
2737,SRP Feedback
2738,NDL TCP-OSI Gateway
2739,TN Timing
2740,Alarm
2741,TSB
2742,TSB2
2743,murx
2744,honyaku
2745,W32.Beagle.C trojan) / URBISNET
2746,CPUDPENCAP
2747,yk.fujitsu.co.jp
2748,yk.fujitsu.co.jp
2749,yk.fujitsu.co.jp
2750,yk.fujitsu.co.jp
2751,yk.fujitsu.co.jp
2752,RSISYS ACCESS
2753,de-spot
2754,APOLLO CC
2755,Express Pay
2756,simplement-tie
2757,CNRP
2758,APOLLO Status
2759,APOLLO GMS
2760,Saba MS
2761,DICOM ISCL
2762,DICOM TLS
2763,Desktop DNA
2764,Data Insurance
2765,qip-audup
2766,Compaq SCP
2767,UADTC
2768,UACS
2769,Single Point MVS
2770,Veronica
2771,Vergence CM
2772,auris
2773,PC Backup
2774,PC Backup
2775,SMMP
2776,Ridgeway Systems & Software
2777,Ridgeway Systems & Software
2778,Gwen-Sonya
2779,LBC Sync
2780,LBC Control
2781,whosells
2782,everydayrc
2783,AISES
2784,world wide web - development
2785,aic-np
2786,aic-oncrpc - Destiny MCD database
2787,piccolo - Cornerstone Software
2788,NetWare Loadable Module - Seagate Software
2789,Media Agent
2790,PLG Proxy
2791,MT Port Registrator
2792,f5-globalsite
2793,initlsmsad
2794,aaftp
2795,LiveStats
2796,ac-tech
2797,esp-encap
2798,TMESIS-UPShot
2799,ICON Discover
2800,ACC RAID
2801,IGCP
2802,Veritas TCP1
2803,btprjctrl
2804,Telexis VTU
2805,WTA WSP-S
2806,cspuni
2807,cspmulti
2808,J-LAN-P
2809,CORBA LOC
2810,Active Net Steward
2811,GSI FTP
2812,atmtcp
2813,llm-pass
2814,llm-csv
2815,LBC Measurement
2816,LBC Watchdog
2817,NMSig Port
2818,rmlnk
2819,FC Fault Notification
2820,UniVision
2821,vml_dms
2822,ka0wuc
2823,CQG Net/LAN
2826,slc systemlog
2827,slc ctrlrloops
2828,ITM License Manager
2829,silkp1
2830,silkp2
2831,silkp3
2832,silkp4
2833,glishd
2834,EVTP
2835,EVTP-DATA
2836,catalyst
2837,Repliweb
2838,Starbot
2839,NMSigPort
2840,l3-exprt
2841,l3-ranger
2842,l3-hawk
2843,PDnet
2844,BPCP POLL
2845,BPCP TRAP
2846,AIMPP Hello
2847,AIMPP Port Req
2848,AMT-BLC-PORT
2849,FXP
2850,MetaConsole
2851,webemshttp
2852,bears-01
2853,ISPipes
2854,InfoMover
2856,cesdinv
2857,SimCtIP
2858,ECNP
2859,Active Memory
2860,Dialpad Voice 1
2861,Dialpad Voice 2
2862,TTG Protocol
2863,Sonar Data
2864,main 5001 cmd
2865,pit-vpn
2866,lwlistener
2867,esps-portal
2868,NPEP Messaging
2869,SSDP event notification / ICSLAP
2870,daishi
2871,MSI Select Play
2872,CONTRACT
2873,PASPAR2 ZoomIn
2874,dxmessagebase1
2875,dxmessagebase2
2876,SPS Tunnel
2877,BLUELANCE
2878,AAP
2879,ucentric-ds
2880,synapse
2881,NDSP
2882,NDTP
2883,NDNP
2884,Flash Msg
2885,TopFlow
2886,RESPONSELOGIC
2887,aironet
2888,SPCSDLOBBY
2889,RSOM
2890,CSPCLMULTI
2891,CINEGRFX-ELMD License Manager
2892,SNIFFERDATA
2893,VSECONNECTOR
2894,ABACUS-REMOTE
2895,NATUS LINK
2896,ECOVISIONG6-1
2897,Citrix RTMP
2898,APPLIANCE-CFG
2899,case.nm.fujitsu.co.jp
2900,magisoft.com
2901,ALLSTORCNS
2902,NET ASPI
2903,SUITCASE
2904,M2UA
2905,M3UA
2906,CALLER9
2907,WEBMETHODS B2B
2908,mao
2909,Funk Dialout
2910,TDAccess
2911,Blockade
2912,Epicon
2913,Booster Ware
2914,Game Lobby
2915,TK Socket
2916,Elvin Server
2917,Elvin Client
2918,Kasten Chase Pad
2919,ROBOER
2920,ROBOEDA
2921,CESD Contents Delivery Management
2922,CESD Contents Delivery Data Transfer
2923,WTA-WSP-WTP-S
2924,PRECISE-VIP
2925,Firewall Redundancy Protocol
2926,MOBILE-FILE-DL
2927,UNIMOBILECTRL
2928,REDSTONE-CPSS
2929,PANJA-WEBADMIN
2930,PANJA-WEBLINX
2931,Circle-X
2932,INCP
2933,4-TIER OPM GW
2934,4-TIER OPM CLI
2935,QTP
2936,OTPatch
2937,PNACONSULT-LM
2938,SM-PAS-1
2939,SM-PAS-2
2940,SM-PAS-3
2941,SM-PAS-4
2942,SM-PAS-5
2943,TTNRepository
2944,Megaco H-248
2945,H248 Binary
2946,FJSVmpor
2947,GPSD
2948,WAP PUSH
2949,WAP PUSH SECURE
2950,ESIP
2951,OTTP
2952,MPFWSAS
2953,OVALARMSRV
2954,OVALARMSRV-CMD
2955,CSNOTIFY
2956,OVRIMOSDBMAN
2957,JAMCT5
2958,JAMCT6
2959,RMOPAGT
2960,DFOXSERVER
2961,BOLDSOFT-LM
2962,IPH-POLICY-CLI
2963,IPH-POLICY-ADM
2964,BULLANT SRAP
2965,BULLANT RAP
2966,IDP-INFOTRIEVE
2967,SSC-AGENT
2968,ENPP
2969,UPnP / ESSP
2970,INDEX-NET
2971,Net Clip
2972,PMSM Webrctl
2973,SV Networks
2974,Signal
2975,Fujitsu Configuration Management Service
2976,CNS Server Port
2977,TTCs Enterprise Test Access Protocol - NS
2978,TTCs Enterprise Test Access Protocol - DS
2979,H.263 Video Streaming
2980,Instant Messaging Service
2981,MYLXAMPORT
2982,IWB-WHITEBOARD
2983,NETPLAN
2984,HPIDSADMIN
2985,HPIDSAGENT
2986,STONEFALLS
2987,IDENTIFY
2988,CLASSIFY
2989,ZARKOV
2990,BOSCAP
2991,WKSTN-MON
2992,ITB301
2993,VERITAS VIS1
2994,VERITAS VIS2
2995,IDRS
2996,vsixml
2997,REBOL
2998,Real Secure
2999,RemoteWare Unassigned
3000,RemoteWare Client
3001,Phatbot Worm / Redwood Broker
3002,RemoteWare Server
3003,CGMS
3004,Csoft Agent
3005,Genius License Manager
3006,Instant Internet Admin
3007,Lotus Mail Tracking Agent Protocol
3008,Midnight Technologies
3009,PXC-NTFY
3010,Telerate Workstation
3011,Trusted Web
3012,Trusted Web Client
3013,Gilat Sky Surfer
3014,Broker Service
3015,NATI DSTP
3016,Notify Server
3017,Event Listener
3018,Service Registry
3019,Resource Manager
3020,CIFS
3021,AGRI Server
3022,CSREGAGENT
3023,magicnotes
3024,NDS_SSO
3025,Arepa Raft
3026,AGRI Gateway
3027,LiebDevMgmt_C
3028,LiebDevMgmt_DM
3029,LiebDevMgmt_A
3030,Arepa Cas
3031,AgentVU
3032,Redwood Chat
3033,PDB
3034,Osmosis AEEA
3035,FJSV gssagt
3036,Hagel DUMP
3037,HP SAN Mgmt
3038,Santak UPS
3039,Cogitate Inc.
3040,Tomato Springs
3041,di-traceware
3042,journee
3043,BRP
3045,ResponseNet
3046,di-ase
3047,Fast Security HL Server
3048,Sierra Net PC Trader
3049,NSWS
3050,gds_db
3051,Galaxy Server
3052,APCPCNS
3053,dsom-server
3054,AMT CNF PROT
3055,Policy Server
3056,CDL Server
3057,GoAhead FldUp
3058,videobeans
3059,qsoft
3060,interserver
3061,cautcpd
3062,ncacn-ip-tcp
3063,ncadg-ip-udp
3065,slinterbase
3066,NETATTACHSDMP
3067,W32.Korgo Worm / FJHPJP
3068,ls3 Broadcast
3069,ls3
3070,MGXSWITCH
3075,Orbix 2000 Locator
3076,Orbix 2000 Config
3077,Orbix 2000 Locator SSL
3078,Orbix 2000 Locator SSL
3079,LV Front Panel
3080,stm_pproc
3081,TL1-LV
3082,TL1-RAW
3083,TL1-TELNET
3084,ITM-MCCS
3085,PCIHReq
3086,JDL-DBKitchen
3105,Cardbox
3106,Cardbox HTTP
3127,W32.Mydoom.A virus
3128,Squid HTTP Proxy / W32.Mydoom.B virus
3129,Master's Paradise (Windows Trojan)
3130,ICPv2
3131,Net Book Mark
3141,VMODEM
3142,RDC WH EOS
3143,Sea View
3144,Tarantella
3145,CSI-LFAP
3147,RFIO
3148,NetMike Game Administrator
3149,NetMike Game Server
3150,NetMike Assessor Administrator
3151,NetMike Assessor
3180,Millicent Broker Server
3181,BMC Patrol Agent
3182,BMC Patrol Rendezvous
3262,NECP
3264,cc:mail/lotus
3265,Altav Tunnel
3266,NS CFG Server
3267,IBM Dial Out
3268,Microsoft Global Catalog
3269,Microsoft Global Catalog with LDAP/SSL
3270,Verismart
3271,CSoft Prev Port
3272,Fujitsu User Manager
3273,Simple Extensible Multiplexed Protocol
3274,Ordinox Server
3275,SAMD
3276,Maxim ASICs
3277,AWG Proxy
3278,LKCM Server
3279,admind
3280,VS Server
3281,SYSOPT
3282,Datusorb
3283,Net Assistant
3284,4Talk
3285,Plato
3286,E-Net
3287,DIRECTVDATA
3288,COPS
3289,ENPC
3290,CAPS LOGISTICS TOOLKIT - LM
3291,S A Holditch & Associates - LM
3292,Cart O Rama
3293,fg-fps
3294,fg-gip
3295,Dynamic IP Lookup
3296,Rib License Manager
3297,Cytel License Manager
3298,Transview
3299,pdrncs
3300,bmc-patrol-agent
3301,Unathorised use by SAP R/3
3302,MCS Fastmail
3303,OP Session Client
3304,OP Session Server
3305,ODETTE-FTP
3306,MySQL
3307,OP Session Proxy
3308,TNS Server
3309,TNS ADV
3310,Dyna Access
3311,MCNS Tel Ret
3312,Application Management Server
3313,Unify Object Broker
3314,Unify Object Host
3315,CDID
3316,AICC/CMI
3317,VSAI PORT
3318,Swith to Swith Routing Information Protocol
3319,SDT License Manager
3320,Office Link 2000
3321,VNSSTR
3325,isi.edu
3326,SFTU
3327,BBARS
3328,Eaglepoint License Manager
3329,HP Device Disc
3330,MCS Calypso ICF
3331,MCS Messaging
3332,MCS Mail Server
3333,DEC Notes
3334,Direct TV Webcasting
3335,Direct TV Software Updates
3336,Direct TV Tickers
3337,Direct TV Data Catalog
3338,OMF data b
3339,OMF data l
3340,OMF data m
3341,OMF data h
3342,WebTIE
3343,MS Cluster Net
3344,BNT Manager
3345,Influence
3346,Trnsprnt Proxy
3347,Phoenix RPC
3348,Pangolin Laser
3349,Chevin Services
3350,FINDVIATV
3351,BTRIEVE
3352,SSQL
3353,FATPIPE
3354,SUITJD
3355,Hogle (proxy backdoor) / Ordinox Dbase
3356,UPNOTIFYPS
3357,Adtech Test IP
3358,Mp Sys Rmsvr
3359,WG NetForce
3360,KV Server
3361,KV Agent
3362,DJ ILM
3363,NATI Vi Server
3364,Creative Server
3365,Content Server
3366,Creative Partner
3371,ccm.jf.intel.com
3372,Microsoft Distributed Transaction Coordinator (MSDTC) / TIP 2
3373,Lavenir License Manager
3374,Cluster Disc
3375,VSNM Agent
3376,CD Broker
3377,Cogsys Network License Manager
3378,WSICOPY
3379,SOCORFS
3380,SNS Channels
3381,Geneous
3382,Fujitsu Network Enhanced Antitheft function
